,table_name,column_name,column_comment
0,Ad_wideAngle,seq,
1,Ad_wideAngle,resSeq,
2,Ad_wideAngle,targetCnt,
3,Ad_wideAngle,sendCnt,
4,Ad_wideAngle,source,
5,Ad_wideAngle,regDate,
6,AdminBoard,seq,
7,AdminBoard,category,카테고리 코드
8,AdminBoard,boardTitle,제목
9,AdminBoard,boardContent,게시물 내용
10,AdminBoard,isTargetGolfInfo,"특정 골프장 노출 여부 (0:사용, 1:비사용), 비사용인 경우에 전체 노출"
11,AdminBoard,targetGolfInfoSeq,특정 노출 골프장
12,AdminBoard,isContentTop,"게시물 상단 노출 여부(0: 사용, 1: 비사용)"
13,AdminBoard,regAdminUserSeq,작성자 시퀀스
14,AdminBoard,isDeleted,"삭제 여부 (0: 삭제, 1: 비삭제)"
15,AdminBoard,regDate,
16,AdminBoard,editDate,
17,AdminGroup,seq,관리자그룹 고유번호
18,AdminGroup,groupName,관리자그룹 이름
19,AdminGroup,groupType,"대상(0:본사, 1:골프장)"
20,AdminGroup,status,"상태(0: 사용, 1: 미사용, 2:삭제)"
21,AdminGroup,regDate,등록일
22,AdminGroup,regID,등록아이디
23,AdminGroup,editDate,수정일
24,AdminGroup,editID,수정아이디
25,AdminGroupMenu,seq,관리자그룹메뉴 고유번호
26,AdminGroupMenu,groupSeq,관리자그룹 고유번호
27,AdminGroupMenu,menuSeq,그룹소유 메뉴
28,AdminGroupMenu,menuAuth,"메뉴권한(0:전체, 1:읽기)"
29,AdminGroupMenu,status,"상태(0: 사용, 1: 미사용)"
30,AdminGroupMenu,regDate,가입일
31,AdminLog,seq,
32,AdminLog,adminUserId,
33,AdminLog,Url,
34,AdminLog,actionType,"s-검색, v-뷰, i-등록, u-수정, d-삭제, c-변경"
35,AdminLog,keyword,
36,AdminLog,remark,
37,AdminLog,adminUserIP,
38,AdminLog,regDate,
39,AdminMenu,seq,메뉴 고유번호
40,AdminMenu,depth1,상위 메뉴번호
41,AdminMenu,depth2,
42,AdminMenu,depth3,
43,AdminMenu,menuName,메뉴명
44,AdminMenu,menuURL,메뉴URL
45,AdminMenu,status,"상태(0: 정상, 1: 비노출)"
46,AdminMenu,roleType,"권한타입(ROLE_ 0:본사, 1:제휴사)"
47,AdminMenu,editID,수정아이디
48,AdminMenu,editDate,수정일
49,AdminMenu,appType,앱타입(0: 골프예약. 1: 스마트관제)
50,AdminUser,seq,관리자 고유번호
51,AdminUser,adminID,이메일아이디
52,AdminUser,password,비밀번호
53,AdminUser,adminName,adminName 암호화
54,AdminUser,department,department 암호화
55,AdminUser,phoneNum,phoneNum 암호화
56,AdminUser,golfSeq,골프장시퀀스(0:본사)
57,AdminUser,groupSeq,관리자그룹 고유번호
58,AdminUser,passFailCnt,비밀번호 실패횟수
59,AdminUser,status,"상태 (0:정상, 1:미인증, 2: 미사용)"
60,AdminUser,regID,등록아이디
61,AdminUser,regDate,등록일
62,AdminUser,editID,수정아이디
63,AdminUser,editDate,수정일
64,AdminUser,lastLoginDate,마지막 로그인 날짜
65,AdminUser,agency,대행사
66,AdminUser,adminNameEnc,adminNameEnc 암호화
67,AdminUser,departmentEnc,departmentEnc 암호화
68,AdminUser,phoneNumEnc,phoneNumEnc 암호화
69,AdminUser,searchAdminName,searchAdminName 암호화
70,AdminUser,encriptYN,암호화 여부
71,AdminUser,passwordEditDate,패스워드 변경일
72,AdminUser,allowIPs,허용아이피s
73,AdminUser,exceldownYN,엑셀다운로드
74,BooKTimeGreenFeeHIstory,seq,
75,BooKTimeGreenFeeHIstory,bookSeq,
76,BooKTimeGreenFeeHIstory,beforeGreenFee,
77,BooKTimeGreenFeeHIstory,afterGreenFee,
78,BooKTimeGreenFeeHIstory,regDate,
79,BookFee,seq,부킹시퀀스
80,BookFee,golfInfoSeq,골프장시퀀스
81,BookFee,golfInfoName,골프장명
82,BookFee,bookName,이벤트
83,BookFee,bookSDate,부킹일자
84,BookFee,bookEDate,부킹일자
85,BookFee,bookSTime,부킹타임
86,BookFee,bookETime,부킹타임
87,BookFee,courseName,코스명
88,BookFee,courseSeq,코스seq
89,BookFee,weekBit,요일Bit
90,BookFee,holidayBit,공휴일Bit
91,BookFee,greenFeeNO,상품 정가
92,BookFee,greenFeeDC,상품 판매가
93,BookFee,visitorCnt,내장인원 Erp기본 4인
94,BookFee,paymentMethod,"결제방식(PP:선결제,OS:현장결제)"
95,BookFee,paymentOption,결제방식(이벤트)
96,BookFee,purchaseFee,매입금액
97,BookFee,regDate,등록일
98,BookFee,regID,등록ID
99,BookFee,status,"0:정상,1:삭제,2:차단"
100,BookFee,holeCnt,홀정보
101,BookFee,feeType,"적용조건 0:조건없음, 1:임박기간, 2:예약시점"
102,BookFee,feeApproach,임박일자
103,BookFee,revsdate,예약시작일
104,BookFee,revedate,예약종료일
105,BookFee,revstime,예약시작시간
106,BookFee,revetime,예약종료시간
107,BookFee,feeGubun,요금 관리 구분(0:요금 / 1:휴장처리[해당 날짜] / 2:비연동처리[날짜+시간])
108,BookFee,maxVisitorCnt,최대 내장인원 (기본값 4인)
109,BookFeeTmp,seq,부킹시퀀스
110,BookFeeTmp,golfInfoSeq,골프장시퀀스
111,BookFeeTmp,golfInfoName,골프장명
112,BookFeeTmp,bookName,이벤트
113,BookFeeTmp,bookSDate,부킹일자
114,BookFeeTmp,bookEDate,부킹일자
115,BookFeeTmp,bookSTime,부킹타임
116,BookFeeTmp,bookETime,부킹타임
117,BookFeeTmp,courseName,
118,BookFeeTmp,courseSeq,
119,BookFeeTmp,weekBit,요일Bit
120,BookFeeTmp,holidayBit,공휴일Bit
121,BookFeeTmp,greenFeeNO,상품 정가
122,BookFeeTmp,greenFeeDC,상품 판매가
123,BookFeeTmp,visitorCnt,내장인원 Erp기본 4인
124,BookFeeTmp,paymentMethod,"결제방식(PP:선결제,OS:현장결제)"
125,BookFeeTmp,paymentOption,결제방식(이벤트)
126,BookFeeTmp,purchaseFee,매입금액
127,BookFeeTmp,regDate,등록일
128,BookFeeTmp,regID,등록ID
129,BookFeeTmp,feeType,"적용조건 0:조건없음, 1:임박기간, 2:예약시점"
130,BookFeeTmp,feeApproach,임박일자
131,BookFeeTmp,revsdate,예약시작일
132,BookFeeTmp,revedate,예약종료일
133,BookFeeTmp,revstime,예약시작시간
134,BookFeeTmp,revetime,예약종료시간
135,BookFeeTmp,holeCnt,홀정보
136,BookFeeTmp,feeGubun,요금 관리 구분(0:요금 / 1:휴장처리[해당 날짜] / 2:비연동처리[날짜+시간])
137,BookFeeTmp,maxVisitorCnt,최대 내장인원 (기본값 4인)
138,BookTime,seq,부킹시퀀스
139,BookTime,golfInfoSeq,골프장시퀀스
140,BookTime,golfInfoName,골프장명
141,BookTime,bookName,상품명(기본 그린피)
142,BookTime,bookDate,부킹일자
143,BookTime,bookTime,부킹타임
144,BookTime,CourseName,부킹코스
145,BookTime,CourseSeq,부킹코스시퀀스
146,BookTime,bookType,"1 : 일반 , 2: 얼리버드"
147,BookTime,greenFeeNO,상품 정가
148,BookTime,greenFeeDC,상품 판매가
149,BookTime,digitTime,"수치화타임(1:새벽, 2:오전,4:오후,8:야간)"
150,BookTime,digitGreenFee,"수치화가격(1: ~90000, 2:9~150000,4:15~200000,8:20~)"
151,BookTime,digitWeekDay,"1:주중,2:주말"
152,BookTime,reserveApplyDT,예약 가능일
153,BookTime,reserveCloseDT,예약 종료일
154,BookTime,reserveCancelDT,취소가능일시
155,BookTime,isDisplay,노출여부
156,BookTime,isDisplayFee,결제금액노출
157,BookTime,isReservation,"예약가능여부 (A:가능, Y:예약중, N:예약불가)"
158,BookTime,isErp,ERP연동여부
159,BookTime,visitorCnt,내장인원 Erp기본 4인
160,BookTime,maxVisitorCnt,최대 내장인원(기본값 4)
161,BookTime,holeCnt,
162,BookTime,paymentMethod,"결제방식(PP:선결제,OS:현장결제)"
163,BookTime,paymentOption,이벤트
164,BookTime,purchaseFee,매입금액
165,BookTime,regDate,등록일
166,BookTime,regID,등록ID
167,BookTime,editDate,수정일
168,BookTime,editID,수정ID
169,BookTime,etcParams,
170,BookTime,discountRate,
171,BookTime,holeCD,
172,BookTime,agencyCode,에이전시 코드
173,BookTime,etcParam2,예비컬럼
174,BookTime,caddyYN,캐디여부
175,BookTimeComp,seq,
176,BookTimeComp,bookSeq,
177,BookTimeComp,isComp,
178,BookTimeComp,regDate,
179,BookTimeComp,regID,
180,BookTimeComp,editDate,
181,BookTimeComp,editID,
182,BookTimeHistory,seq,부킹시퀀스
183,BookTimeHistory,golfInfoSeq,골프장시퀀스
184,BookTimeHistory,golfInfoName,골프장명
185,BookTimeHistory,bookName,상품명(기본 그린피)
186,BookTimeHistory,bookDate,부킹일자
187,BookTimeHistory,bookTime,부킹타임
188,BookTimeHistory,CourseName,부킹코스
189,BookTimeHistory,CourseSeq,부킹코스시퀀스
190,BookTimeHistory,bookType,"1 : 일반 , 2: 얼리버드"
191,BookTimeHistory,greenFeeNO,상품 정가
192,BookTimeHistory,greenFeeDC,상품 판매가
193,BookTimeHistory,digitTime,수치화타임
194,BookTimeHistory,digitGreenFee,수치화가격
195,BookTimeHistory,digitWeekDay,"1:주중,2:주말"
196,BookTimeHistory,reserveApplyDT,예약 가능일
197,BookTimeHistory,reserveCloseDT,예약 종료일
198,BookTimeHistory,reserveCancelDT,취소가능일시
199,BookTimeHistory,isDisplay,노출여부
200,BookTimeHistory,isDisplayFee,결제금액노출
201,BookTimeHistory,isReservation,"예약가능여부 (A:가능, Y:예약중, N:예약불가)"
202,BookTimeHistory,isErp,ERP연동여부
203,BookTimeHistory,visitorCnt,내장인원 Erp기본 4인
204,BookTimeHistory,holeCnt,
205,BookTimeHistory,paymentMethod,"결제방식(PP:선결제,OS:현장결제)"
206,BookTimeHistory,paymentOption,
207,BookTimeHistory,purchaseFee,매입금액
208,BookTimeHistory,regDate,등록일
209,BookTimeHistory,regID,등록ID
210,BookTimeHistory,editDate,수정일
211,BookTimeHistory,editID,수정ID
212,BookTimeHistory,etcParams,
213,BookTimeHistory,discountRate,
214,BookTimeHistory,holeCD,
215,BookTimeHistory,agencyCode,에이전시 코드
216,BookTimeHistory,etcParam2,예비컬럼
217,BookTimeHistory,caddyYN,캐디여부
218,BookTimeHistory,maxVisitorCnt,최대 내장인원(기본값 4)
219,BookTimeHistoryA,seq,부킹시퀀스
220,BookTimeHistoryA,golfInfoSeq,골프장시퀀스
221,BookTimeHistoryA,golfInfoName,골프장명
222,BookTimeHistoryA,bookName,상품명(기본 그린피)
223,BookTimeHistoryA,bookDate,부킹일자
224,BookTimeHistoryA,bookTime,부킹타임
225,BookTimeHistoryA,CourseName,부킹코스
226,BookTimeHistoryA,CourseSeq,부킹코스시퀀스
227,BookTimeHistoryA,isReservation,"예약가능여부 (A:가능, Y:예약중, N:예약불가)"
228,BookTimeHistoryA,regDate,
229,BookTimeHistoryA,editDate,
230,BookTimePlayerInfo,seq,
231,BookTimePlayerInfo,resSeq,예약시퀀스
232,BookTimePlayerInfo,resTimeSeq,예약타임시퀀스
233,BookTimePlayerInfo,userID,
234,BookTimePlayerInfo,uuid,골프부킹 사용자 카카오 고유값
235,BookTimePlayerInfo,nickName,nickName 암호화
236,BookTimePlayerInfo,thumbnailImgUrl,
237,BookTimePlayerInfo,owner,
238,BookTimePlayerInfo,isGrade,"승급 여부 기본 결제 1 결제 이후 동반자 0 (true:가능,false:불가능)"
239,BookTimePlayerInfo,isPayment,"결제 여부 기본 결제 1 결제 이후 동반자 0 (true:가능,false:불가능)"
240,BookTimePlayerInfo,regDate,
241,BookTimePlayerInfo,status,
242,BookTimePlayerInfo,editDate,
243,BookTimePlayerInfo,nickNameEnc,nickNameEnc 암호화
244,BookTimePlayerInfo,encriptYN,암호화 여부
245,BookTimePlayerInfoNonUser,seq,
246,BookTimePlayerInfoNonUser,resSeq,예약시퀀스
247,BookTimePlayerInfoNonUser,resTimeSeq,예약타임시퀀스
248,BookTimePlayerInfoNonUser,userID,
249,BookTimePlayerInfoNonUser,uuid,골프부킹 사용자 카카오 고유값
250,BookTimePlayerInfoNonUser,nickName,nickName 암호화
251,BookTimePlayerInfoNonUser,thumbnailImgUrl,
252,BookTimePlayerInfoNonUser,owner,
253,BookTimePlayerInfoNonUser,isGrade,"승급 여부 기본 결제 1 결제 이후 동반자 0 (true:가능,false:불가능)"
254,BookTimePlayerInfoNonUser,isPayment,"결제 여부 기본 결제 1 결제 이후 동반자 0 (true:가능,false:불가능)"
255,BookTimePlayerInfoNonUser,regDate,
256,BookTimePlayerInfoNonUser,status,
257,BookTimePlayerInfoNonUser,editDate,
258,BookTimePlayerInfoNotDisplay,seq,
259,BookTimePlayerInfoNotDisplay,userID,
260,BookTimePlayerInfoNotDisplay,resSeq,
261,BookTimePlayerInfoNotDisplay,passUser,
262,BookTimePlayerInfoNotDisplay,remark,
263,BookTimePlayerInfoNotDisplay,regDate,
264,BookTimeStatus,seq,
265,BookTimeStatus,golfInfoSeq,
266,BookTimeStatus,bookDate,
267,BookTimeStatus,timeCnt,
268,BookTimeStatus,regDate,
269,BookTimeStatus,editDate,
270,BookTimeTmp,seq,부킹시퀀스
271,BookTimeTmp,golfInfoSeq,골프장시퀀스
272,BookTimeTmp,golfInfoName,골프장명
273,BookTimeTmp,bookType,
274,BookTimeTmp,bookName,상품명(기본 그린피)
275,BookTimeTmp,bookDate,부킹일자
276,BookTimeTmp,bookTime,부킹타임
277,BookTimeTmp,CourseName,부킹코스
278,BookTimeTmp,CourseSeq,부킹코스시퀀스
279,BookTimeTmp,greenFeeNO,상품 정가
280,BookTimeTmp,greenFeeDC,상품 판매가
281,BookTimeTmp,reserveApplyDT,예약 가능일
282,BookTimeTmp,reserveCloseDT,예약 종료일
283,BookTimeTmp,reserveCancelDT,취소가능일시
284,BookTimeTmp,isDisplay,
285,BookTimeTmp,isDisplayFee,결제금액노출
286,BookTimeTmp,visitorCnt,내장인원 Erp기본 4인
287,BookTimeTmp,holeCnt,
288,BookTimeTmp,paymentMethod,"결제방식(PP:선결제,OS:현장결제)"
289,BookTimeTmp,paymentOption,
290,BookTimeTmp,purchaseFee,매입금액
291,BookTimeTmp,regDate,등록일
292,BookTimeTmp,regID,등록ID
293,BookTimeTmp,discountRate,
294,BookTimeTmp,agencyCode,에이전시 코드
295,BookTimeTmp,etcParam2,예비컬럼
296,BookTimeTmp,caddyYN,캐디여부
297,BookTimeTmp,maxVisitorCnt,최대 내장인원(기본값 4)
298,BookTime_20201125,seq,부킹시퀀스
299,BookTime_20201125,golfInfoSeq,골프장시퀀스
300,BookTime_20201125,golfInfoName,골프장명
301,BookTime_20201125,bookName,상품명(기본 그린피)
302,BookTime_20201125,bookDate,부킹일자
303,BookTime_20201125,bookTime,부킹타임
304,BookTime_20201125,CourseName,부킹코스
305,BookTime_20201125,CourseSeq,부킹코스시퀀스
306,BookTime_20201125,bookType,"1 : 일반 , 2: 얼리버드"
307,BookTime_20201125,greenFeeNO,상품 정가
308,BookTime_20201125,greenFeeDC,상품 판매가
309,BookTime_20201125,digitTime,"수치화타임(1:새벽, 2:오전,4:오후,8:야간)"
310,BookTime_20201125,digitGreenFee,"수치화가격(1: ~90000, 2:9~150000,4:15~200000,8:20~)"
311,BookTime_20201125,digitWeekDay,"1:주중,2:주말"
312,BookTime_20201125,reserveApplyDT,예약 가능일
313,BookTime_20201125,reserveCloseDT,예약 종료일
314,BookTime_20201125,reserveCancelDT,취소가능일시
315,BookTime_20201125,isDisplay,노출여부
316,BookTime_20201125,isDisplayFee,결제금액노출
317,BookTime_20201125,isReservation,"예약가능여부 (A:가능, Y:예약중, N:예약불가)"
318,BookTime_20201125,isErp,ERP연동여부
319,BookTime_20201125,visitorCnt,내장인원 Erp기본 4인
320,BookTime_20201125,holeCnt,
321,BookTime_20201125,paymentMethod,"결제방식(PP:선결제,OS:현장결제)"
322,BookTime_20201125,paymentOption,이벤트
323,BookTime_20201125,purchaseFee,매입금액
324,BookTime_20201125,regDate,등록일
325,BookTime_20201125,regID,등록ID
326,BookTime_20201125,editDate,수정일
327,BookTime_20201125,editID,수정ID
328,BookTime_20201125,etcParams,
329,BookTime_20201125,discountRate,
330,BookTime_20201125,holeCD,
331,BookTime_20201125,agencyCode,에이전시 코드
332,BookTime_20201125,etcParam2,예비컬럼
333,BookTime_20201125,caddyYN,캐디여부
334,ConsultBestReply,bestSeq,답변번호
335,ConsultBestReply,templateCode,문의타입
336,ConsultBestReply,subject,베스트답변제목
337,ConsultBestReply,contents,베스트답변내용
338,ConsultBestReply,regId,등록자
339,ConsultBestReply,regDate,등록일자
340,ConsultBestReply,editId,수정자
341,ConsultBestReply,editDate,수정일자
342,ConsultFile,fileSeq,파일번호
343,ConsultFile,consultSeq,상담번호
344,ConsultFile,regId,등록Id
345,ConsultFile,files,파일
346,ConsultFile,fileName,파일이름
347,ConsultInfo,consultSeq,상담번호
348,ConsultInfo,consultType,"상담타입(0:예약문의, 1:결제/환불/캐시, 2:취소문의, 3:기타문의)"
349,ConsultInfo,subject,제목
350,ConsultInfo,contents,내용
351,ConsultInfo,phone,핸드폰번호
352,ConsultInfo,email,이메일
353,ConsultInfo,agree,선택약관YN
354,ConsultInfo,regId,등록 Id
355,ConsultInfo,regDate,등록날짜
356,ConsultInfo,manageId,담당Id
357,ConsultInfo,endDate,완료날짜
358,ConsultInfo,status,"처리상태(0:미처리, 1:중간답변, 2:완료)"
359,ConsultInfo,searchPhone,핸드폰번호 암호화
360,ConsultInfo,appVersion,앱버전
361,ConsultInfo,osVersion,OS버전
362,ConsultInfo,modelName,모델명
363,ConsultReplyInfo,replySeq,답변번호
364,ConsultReplyInfo,consultSeq,상담번호
365,ConsultReplyInfo,replyMidContents,답변내용(중간)
366,ConsultReplyInfo,replyContents,답변내용(최종)
367,ConsultReplyInfo,regId,등록Id
368,ConsultReplyInfo,regDate,등록날짜
369,ConsultReport,seq,시퀀스
370,ConsultReport,reportDate,통계날짜
371,ConsultReport,manageId,담당자ID
372,ConsultReport,acceptCnt,접수건수(전일 18:00 ~ 당일 18:00 접수)
373,ConsultReport,finishCnt,처리건수(당일 09:00 ~ 당일 18:00 처리(근무시간))
374,ConsultReport,rate,처리율
375,ConsultReport,averageTime1,평균처리시간(1차답변)
376,ConsultReport,averageTimne2,평균처리시간(2차답변)
377,ConsultReport,regDate,등록날짜
378,ConsultShareInfo,shareSeq,배분번호
379,ConsultShareInfo,shareDate,배분날짜
380,ConsultShareInfo,shareType,"배분타입(0:오토, 1:수동)"
381,ConsultShareInfo,manageId,담당Id
382,ConsultShareInfo,shareRate,배분율
383,ConsultShareInfo,regId,등록Id
384,ConsultShareInfo,regDate,
385,ConsultTemplateInfo,templateType,"템플릿타입(0:문의, 1:답변)"
386,ConsultTemplateInfo,templateCode,템플릿코드
387,ConsultTemplateInfo,subject,제목
388,ConsultTemplateInfo,contents,내용
389,ConsultTemplateInfo,regId,등록Id
390,ConsultTemplateInfo,regDate,등록날짜
391,ConsultTemplateInfo,editId,수정Id
392,ConsultTemplateInfo,editDate,수정날짜
393,ConsultTemplateInfo,typeOrder,순서
394,ConsultTransferHistory,transferSeq,이관번호
395,ConsultTransferHistory,consultSeq,상담번호
396,ConsultTransferHistory,consultType,"상담타입(0:예약문의, 1:결제/환불/캐시, 2:취소문의, 3:기타문의)"
397,ConsultTransferHistory,bfManageId,전담당자
398,ConsultTransferHistory,afManageId,현담당자
399,ConsultTransferHistory,transferDate,이관일자
400,ConsultTransferHistory,regId,상담등록ID
401,CrossCheck,seq,
402,CrossCheck,status,"0: 기본, 1: 처리완료"
403,CrossCheck,golfInfoSeq,골프장시퀀스
404,CrossCheck,golfInfoName,골프장명
405,CrossCheck,type,크로스체크 AlertMessageType 참조
406,CrossCheck,resSeq,예약seq
407,CrossCheck,userId,
408,CrossCheck,bookDate,부킹일자
409,CrossCheck,bookTime,부킹타임
410,CrossCheck,bookName,예약자명 암호화
411,CrossCheck,bookContact,예약자연락처 암호화
412,CrossCheck,courseSeq,코스seq
413,CrossCheck,courseName,코스명
414,CrossCheck,regDate,등록일
415,CrossCheck,adminID,처리ID
416,CrossCheck,adminDate,처리일
417,CrossCheck,adminMemo,처리메모
418,CrossCheck,erpBookTime,티타임이 다를때 사용
419,CrossCheck,erpCourseName,코스가 다를때 사용
420,CrossCheck,erpUserName,ERP 예약자명 암호화
421,CrossCheck,erpUserContact,ERP 예약자연락처 암호화
422,CrossCheck,caution,크로스체크 Caution 참조
423,CrossCheck,encryptYN,
424,EVENT_20190410_Promotion1_ReservationInfo,resSeq,예약번호
425,EVENT_20190410_Promotion1_ReservationInfo,userID,회원번호
426,EVENT_20190410_Promotion1_ReservationInfo,regDate,
427,EVENT_20190410_Promotion1_ReservationInfo,editDate,
428,EVENT_20190410_Promotion1_UserInfo,userID,회원번호
429,EVENT_20190410_Promotion1_UserInfo,name,이름
430,EVENT_20190410_Promotion1_UserInfo,addr1,주소
431,EVENT_20190410_Promotion1_UserInfo,addr2,상세주소
432,EVENT_20190410_Promotion1_UserInfo,zipcode,우편번호
433,EVENT_20190410_Promotion1_UserInfo,company,
434,EVENT_20190410_Promotion1_UserInfo,contact,연락처
435,EVENT_20190410_Promotion1_UserInfo,deliveryYN,배송상태
436,EVENT_20190410_Promotion1_UserInfo,regDate,
437,EVENT_20190410_Promotion1_UserInfo,editDate,
438,EVENT_20191007_Promotion_KakaoT_DriverCoupon,tCouponNumber,카카오T쿠폰번호
439,EVENT_20191007_Promotion_KakaoT_DriverCoupon,appUserId,발급한 사용자 아이디
440,EVENT_20191007_Promotion_KakaoT_DriverCoupon,resSeq,예약번호
441,EVENT_20191007_Promotion_KakaoT_DriverCoupon,useYN,
442,EVENT_20191007_Promotion_KakaoT_DriverCoupon,limitDate,쿠폰 사용 만료일
443,EVENT_20191007_Promotion_KakaoT_DriverCoupon,regDate,
444,EVENT_20191007_Promotion_KakaoT_DriverCoupon,editDate,
445,EVENT_20191007_Promotion_UserInfo,userID,회원번호
446,EVENT_20191007_Promotion_UserInfo,golfInfoName,골프장명
447,EVENT_20191007_Promotion_UserInfo,golfInfoSeq,골프장번호
448,EVENT_20191007_Promotion_UserInfo,latitude,좌표
449,EVENT_20191007_Promotion_UserInfo,longitude,좌표
450,EVENT_20191007_Promotion_UserInfo,name,이름
451,EVENT_20191007_Promotion_UserInfo,addr1,주소
452,EVENT_20191007_Promotion_UserInfo,addr2,상세주소
453,EVENT_20191007_Promotion_UserInfo,zipcode,우편번호
454,EVENT_20191007_Promotion_UserInfo,contact,연락처
455,EVENT_20191007_Promotion_UserInfo,contactNum,
456,EVENT_20191007_Promotion_UserInfo,receiveYN,
457,EVENT_20191007_Promotion_UserInfo,version,
458,EVENT_20191007_Promotion_UserInfo,regDate,
459,EVENT_20191007_Promotion_UserInfo,editDate,
460,EVENT_20191007_Promotion_UserInvite,userID,
461,EVENT_20191007_Promotion_UserInvite,receiverID,
462,EVENT_20191007_Promotion_UserInvite,status,
463,EVENT_20191007_Promotion_UserInvite,getYN,
464,EVENT_20191007_Promotion_UserInvite,regDate,
465,EVENT_20191007_Promotion_UserInvite,editDate,
466,EVENT_20191010_Promotion_GolfClub,clubCode,동호회코드
467,EVENT_20191010_Promotion_GolfClub,clubName,동호회 이름
468,EVENT_20191010_Promotion_GolfClub,clubMasterId,동호회 마스터 아이디(appUserId)
469,EVENT_20191010_Promotion_GolfClub,clubMasterNicName,동호회 마스터 닉네임
470,EVENT_20191010_Promotion_GolfClub,clubMasterContact,동호회 마스터 연락처
471,EVENT_20191010_Promotion_GolfClub,clubContext,현수막 내용
472,EVENT_20191010_Promotion_GolfClub,status,"동호회 상태 (0: 비활성, 1: 활성화)"
473,EVENT_20191010_Promotion_GolfClub,regDate,
474,EVENT_20191010_Promotion_GolfClubFreebieInfo,seq,
475,EVENT_20191010_Promotion_GolfClubFreebieInfo,clubCode,클럽코드
476,EVENT_20191010_Promotion_GolfClubFreebieInfo,freebieCode,"경품에 따른 동일한 배송지 사용 코드(R1:라운드3건, R2:라운드10건, R3:라운드15건)"
477,EVENT_20191010_Promotion_GolfClubFreebieInfo,nextFreebieYN,다음 경품때 사용여부(Y/N)
478,EVENT_20191010_Promotion_GolfClubFreebieInfo,userName,받는사람 이름
479,EVENT_20191010_Promotion_GolfClubFreebieInfo,userContact,받는사람 연락처
480,EVENT_20191010_Promotion_GolfClubFreebieInfo,addr1,주소
481,EVENT_20191010_Promotion_GolfClubFreebieInfo,addr2,주소 상세
482,EVENT_20191010_Promotion_GolfClubFreebieInfo,zipCode,우편번호
483,EVENT_20191010_Promotion_GolfClubFreebieInfo,isPrivateInfo,개인정보 수집/이용 동의 여부
484,EVENT_20191010_Promotion_GolfClubFreebieInfo,talkSendYN,챗봇 이벤트 톡 발송 여부(Y/N)
485,EVENT_20191010_Promotion_GolfClubFreebieInfo,talkMessageSendYN,챗봇 이벤트 톡 메시지 발송 여부 (Y/N)
486,EVENT_20191010_Promotion_GolfClubFreebieInfo,regDate,
487,EVENT_20191010_Promotion_GolfClubFreebieInfo,editDate,
488,EVENT_20191010_Promotion_GolfClubPoint,seq,
489,EVENT_20191010_Promotion_GolfClubPoint,clubCode,동호회 코드
490,EVENT_20191010_Promotion_GolfClubPoint,userId,적립자 회원번호
491,EVENT_20191010_Promotion_GolfClubPoint,reservationNumber,예약번호
492,EVENT_20191010_Promotion_GolfClubPoint,resType,예약 타입
493,EVENT_20191010_Promotion_GolfClubPoint,amount,결제 금액
494,EVENT_20191010_Promotion_GolfClubPoint,status,"적립상태(적립대기, 적립완료, 적립취소)"
495,EVENT_20191010_Promotion_GolfClubPoint,regDate,
496,EVENT_20191010_Promotion_GolfClubPoint,completeDate,적립 완료일
497,EVENT_20191010_Promotion_GolfClubPoint,cancelDate,적립취소일
498,EVENT_20191010_Promotion_GolfClubPoint,cancelMemo,취소 사유
499,EVENT_20191210_Promotion_KakaoT_DriverCoupon,couponNumber,
500,EVENT_20191210_Promotion_KakaoT_DriverCoupon,appUserId,
501,EVENT_20191210_Promotion_KakaoT_DriverCoupon,userYN,
502,EVENT_20191210_Promotion_KakaoT_DriverCoupon,regDate,
503,EVENT_20191210_Promotion_KakaoT_DriverCoupon,editDate,
504,EVENT_20200302_Promotion_SrixonBarCode,barCode,스릭슨 바코드
505,EVENT_20200302_Promotion_SrixonBarCode,appUserId,사용한 사용자 아이디
506,EVENT_20200302_Promotion_SrixonBarCode,useYN,"사용여부 (Y:사용, N:비사용)"
507,EVENT_20200302_Promotion_SrixonBarCode,regDate,
508,EVENT_20200302_Promotion_SrixonBarCode,editDate,
509,EVENT_20200302_Promotion_SrixonUserInfo,seq,
510,EVENT_20200302_Promotion_SrixonUserInfo,appUserId,참여한 사용자 아이디
511,EVENT_20200302_Promotion_SrixonUserInfo,userName,사용자 이름
512,EVENT_20200302_Promotion_SrixonUserInfo,phoneNumber,연락처
513,EVENT_20200302_Promotion_SrixonUserInfo,eventTermsYN,이벤트 약관 동의 여부
514,EVENT_20200302_Promotion_SrixonUserInfo,weekComplate,"주차당첨(1,2,3,4)"
515,EVENT_20200302_Promotion_SrixonUserInfo,weekComplateAdminId,주차 당첨 처리한 관리자 아이디
516,EVENT_20200302_Promotion_SrixonUserInfo,regDate,
517,EVENT_20200302_Promotion_SrixonUserInfo,editDate,
518,EVENT_20200414_Vote,name,
519,EVENT_20200414_Vote,nameKR,
520,EVENT_20200414_Vote,voteCount,
521,EVENT_20200414_VoteUser,userID,
522,EVENT_20200414_VoteUser,voteName,
523,EVENT_20200414_VoteUser,isShare,"공유여부(0: 함, 1: 안함)"
524,EVENT_20200414_VoteUser,status,
525,EVENT_20200414_VoteUser,voteDate,
526,EVENT_20200414_VoteUser,shareDate,
527,EVENT_20200414_VoteUser,prize,당첨 정보
